"e401","p401","tw_adjust_original","net_tfa_adjust_original","net_nifa","age","inc","db","ira","hequity","educ","fsize","marr","male","twoearn","withdrawal"
1,1,101961.736,6961.736,151901,42,66851,1,0,95000,12,3,1,0,1,0
1,1,-330,-330,148470,34,30230,0,0,0,13,4,1,0,1,0
1,1,35200,9200,155200,46,61085,0,0,20000,14,3,1,0,0,0
1,1,53049,18049,163249,59,15371,0,0,30000,7,2,1,0,0,0
1,1,39550,550,148550,39,68675,0,0,28000,12,4,1,0,1,0
1,1,155111,37630,160399,43,33311,0,22371,110000,17,4,1,0,1,0
1,0,67949,1449,151449,33,42659,0,0,65000,12,3,1,0,1,0
1,1,570050.12,68050.12,152249,54,68714.0000000001,1,44000,235000,8,3,1,1,1,0
1,0,-2282.648,-2282.648,149893,45,67988,1,0,0,12,2,1,0,1,0
1,1,112458.768,74458.768,182218,37,59975,1,38160,38000,18,3,1,0,1,0
1,1,456631,173631,300831,47,59330,0,8000.00000000001,283000,18,4,1,1,1,0
1,1,97054.56,7554.56,155200,44,43919,1,1200,5000,18,1,0,1,0,0
1,1,70899.92,299.92,149850,43,9688.99999999999,1,0,70100.0000000001,5,5,0,0,0,0
1,0,40663,-1337,148663,45,38186,0,0,35000,12,4,1,0,1,0
1,0,14370,-130,149870,35,43688,0,0,14500,12,4,1,0,1,0
1,1,42105,13105,156705,33,43199,0,0,20000,14,3,1,0,1,0
1,1,2290,-2360,146200,26,26399,0,0,0,14,1,0,0,0,0
1,1,43511,-4864,145000,31,25739,0,0,48000,12,3,1,0,1,0
1,1,272800,28800,160000,44,70124,0,6000,240000,16,2,0,0,0,0
1,0,384196,84196,234196,62,108587,0,0,3e+05,14,2,1,0,0,1
1,1,363580,63580,171980,56,44246,0,0,3e+05,15,2,1,0,0,0
1,1,1980,1080,150600,27,18029,0,0,0,12,2,0,0,0,0
1,0,61990,3990,153990,53,38261,0,0,58000,12,2,1,0,0,0
1,0,-11768,-11768,139000,42,23999,1,0,0,16,2,1,0,0,0
1,1,2014.632,-1985.368,148781,35,40673,1,0,0,10,2,1,0,1,0
1,0,8600,8600,158600,36,50483,0,0,0,14,4,1,0,1,0
1,1,159401.288,8076.288,154000,38,47615,1,0,144700,18,3,0,1,0,0
1,1,96149,71149,205149,50,50741,0,0,25000,8,2,1,0,0,0
1,0,110361,66900,216900,39,47837,0,0,35000,18,3,0,0,0,0
1,1,-695,-695,148925,46,13124,1,0,0,4,5,1,0,0,0
1,1,103219.92,63219.92,172096,57,73814,1,43366,40000,17,3,1,0,1,0
1,1,162463.92,92463.92,205798,36,104189,1,0,70000,16,4,1,1,0,0
1,1,321225.272,94725.272,219581,54,139853,1,15602,218000,12,2,1,0,1,0
1,1,7550,-8450,141390,25,22109,0,0,6000,12,4,1,0,1,0
1,1,424699.408,124699.408,252998,57,40580,1,7000,3e+05,18,2,1,1,0,0
1,0,124748.272,15748.272,164550,37,46928,1,2700,109000,12,4,1,0,1,0
1,0,-18108.792,-34333.792,117500,44,57305,1,0,15000,13,1,0,0,0,0
1,1,2526.016,-473.984,150100,29,27461,1,0,0,14,5,1,0,1,0
1,1,36300,6300,150300,38,22010,0,0,30000,5,5,1,0,0,0
1,1,106545.528,21045.528,149915,42,27170,1,14000,41000,13,2,0,0,0,0
1,1,8355.232,-1644.768,149300,32,42023,1,0,0,16,5,1,0,1,0
1,1,35575.4,6875.4,153523,26,38603,0,2070,23000,16,2,1,0,1,0
1,1,27994.4,24919.4,173749,45,30224,1,0,0,14,2,0,0,0,0
1,0,30000,-30000,120000,62,21275,0,0,60000,9,2,1,0,0,1
1,0,62909,8709,158709,64,34535,0,0,54200,8,2,1,0,0,1
1,1,12233.568,8883.568,150850,61,20825,1,6300,0,14,1,0,0,0,1
1,1,11245,10820,150100,38,21359,0,10000,0,4,1,0,1,0,0
1,0,31857,-6290,143710,36,17099,0,0,28000,13,5,1,0,0,0
1,0,122490,-4010,145990,35,33761,0,0,126500,14,2,1,0,0,0
1,1,6943.2,6943.2,150000,47,44243,0,3500,0,12,5,1,1,1,0
1,1,283763.928,113413.928,209013,58,70970,1,32000,167000,18,1,0,0,0,0
1,1,9300,300,146300,36,68444,0,0,9000,14,4,1,0,1,0
1,0,173500,53000,201000,60,85198.9999999999,0,2000,105000,12,2,1,0,1,1
1,1,6139.528,-4685.472,128000,52,71420,1,10000,7000,18,1,0,0,0,0
1,1,116615,17019,145019,32,46664,0,6000,26000,15,2,1,0,0,0
1,1,49375,39200,173000,28,42539,0,2600,0,18,1,0,1,0,0
1,1,187529.488,58879.488,205700,37,25640,1,0,125000,10,4,0,0,0,0
1,1,87748,56748,191648,43,63812,0,4700,31000,15,2,1,0,1,0
1,0,-923.696,-923.696,149650,28,17927,1,0,0,12,4,0,0,0,0
1,1,1071.2,1071.2,150500,49,30599,0,0,0,16,5,1,0,1,0
1,1,54.4,54.4,150000,53,10199,0,0,0,6,4,1,0,0,0
1,0,-3051.2,-3051.2,148000,40,32849,1,0,0,13,3,0,0,0,0
1,0,-7169.232,-7919.232,142500,34,13100,1,0,0,12,1,0,1,0,0
1,1,3260,-6840,142200,29,39395,0,0,10100,12,3,1,1,1,0
1,0,22705.4,15030.4,165000,58,30299,1,1000,0,18,1,0,0,0,0
1,0,10513.64,5138.64,156450,39,40979,1,0,0,18,1,0,0,0,0
1,1,66590.08,24590.08,175300,30,59684,1,0,42000,16,3,1,0,1,0
1,1,13350.664,8850.664,141381,40,66571.9999999999,1,16000,3000,16,2,1,0,1,0
1,0,65879.392,12418.392,157499,54,18143,1,5500,50000,12,3,0,0,0,0
1,1,58800,33800,180200,42,75248,0,0,25000,16,5,1,0,0,0
1,0,-45.3680000000001,-4370.368,146600,39,30323,1,0,0,16,3,0,0,0,0
1,1,83223.2,15723.2,165000,42,39899,1,0,65000,17,2,0,1,0,0
1,1,198200,72800,152800,42,74644.9999999999,0,26000,110000,12,4,1,0,1,0
1,1,672000,62000,149000,59,38417,0,27000,160000,12,2,1,0,0,0
1,0,38153,1100,151100,59,40199,0,0,26000,18,1,0,1,0,0
1,1,40220,31320,142920,32,76991,0,32000,0,16,5,1,0,0,0
1,1,34,34,148834,44,10649,0,0,0,12,2,0,0,0,0
1,1,222483.136,166983.136,298000,53,44276,1,14800,0,17,1,0,1,0,0
1,1,80929,22579,148579,36,57281,0,0,55000,16,1,0,0,0,0
1,0,2594,-750,149250,27,24602,0,0,0,12,2,1,0,1,0
1,1,47194,10194,158034,39,62024,0,0,25000,12,4,1,0,1,0
1,1,75453,47400,185000,44,50249,0,6000,15000,18,2,0,1,0,0
1,0,75000,22000,163000,29,52466,0,9000,53000,15,3,1,0,1,0
1,1,10428.536,6853.536,147900,35,29426,1,0,0,12,1,0,0,0,0
1,1,87411.448,27111.448,176835,55,123110,1,536,30100,18,2,1,0,1,0
1,1,18610,12060,157900,32,16589,0,0,0,12,1,0,0,0,0
1,0,28942.128,8605.128,155857,32,14120,1,3200,18000,12,1,0,0,0,0
1,0,19950,12950,162950,58,37067,0,0,7000,8,2,1,0,0,0
1,1,73802.24,73802.24,151400,28,62428.9999999999,1,10000,0,16,3,1,0,1,0
1,1,18328.264,15378.264,162047,55,20897,1,0,0,14,1,0,0,0,0
1,1,26670.216,-10329.784,140969,48,96836,1,1000,20000,12,2,1,0,1,0
1,0,33800,-4200,145800,26,73211,0,0,35000,12,2,1,0,1,0
1,1,37976,6476,148476,29,46322,0,0,25000,12,4,1,0,1,0
1,0,3984.976,1134.976,152020,27,27656,1,0,0,14,1,0,0,0,0
1,1,146455.28,99855.28,152678,33,119459,1,37000,37000,18,5,1,0,1,0
1,1,-4660,-4660,145000,31,25799,0,0,0,9,5,1,0,0,0
1,0,17070,-20930,129070,27,39254,0,0,26000,17,3,1,0,1,0
1,1,24207.616,-3892.384,146100,31,24761,1,0,0,16,1,0,0,0,0
1,1,136562.104,88062.104,194583,55,90977,1,32000,48500,13,3,1,0,1,0
1,1,121049,8049,146849,44,46274,0,0,60000,12,2,1,0,1,0
1,1,76099,45299,166499,32,90728,0,8800,11800,18,2,1,0,1,0
1,0,64553,-9087,140913,38,84503.0000000001,0,0,70999.9999999999,18,3,1,1,1,0
1,0,3989,-4607,145393,44,31910,0,0,0,9,1,0,1,0,0
1,0,3164.272,-501.728,148400,33,28178,1,2000,0,13,1,0,1,0,0
1,1,109241.12,14241.12,147000,42,57464.0000000001,1,17000,80000,18,3,1,0,1,0
1,1,85900,15900,151500,56,132995,0,0,70000,18,5,1,0,1,0
1,1,9505,-6345,139767,44,91724.0000000001,0,0,12114,14,3,1,0,1,0
1,0,132611.04,5911.04,158000,42,65279,1,0,57000,13,3,1,0,1,0
1,1,94151,89151,168300,41,39779,0,6851.00000000001,0,12,2,1,0,1,0
1,1,62274,25350,170550,39,30023,0,0,36924,12,2,0,1,0,0
1,0,18244.16,15744.16,166900,42,36119,1,0,0,18,1,0,0,0,0
1,1,27450,4100,150100,44,46592,0,0,20000,14,1,0,0,0,0
1,1,185144.24,14294.24,161508,56,31679,1,3000,167000,12,1,0,0,0,0
1,1,11720,-1280,144720,33,24137,0,0,8000.00000000001,12,4,1,0,0,0
1,1,103270,38320,178000,46,66395,0,8000.00000000001,64949.9999999999,16,4,1,0,0,0
1,1,109800,-5200,144000,50,12239,0,0,80000,12,2,0,1,0,0
1,0,53841.848,-6908.152,145289,40,68660,1,0,45000,16,5,1,0,0,0
1,1,1015,-485,149035,35,27839,0,0,0,14,2,0,0,0,0
1,1,1199,1199,145799,31,36200,0,3800,0,14,5,1,0,1,0
1,1,167049,64049,150049,52,76805,0,0,85000,13,2,1,0,1,0
1,0,32302.92,-1047.08,149575,37,19439,1,0,30000,14,3,0,1,0,0
1,1,11999,10999,152999,49,37181,0,0,1000,16,2,1,1,0,0
1,1,3967.24,3967.24,153749,42,18554,1,0,0,12,2,1,1,1,0
1,1,79850,56350,146550,30,62489,0,13000,23000,14,3,1,0,0,0
1,1,227800,13200,140200,43,116939,0,600,191000,18,4,1,1,1,0
1,1,41350,1350,137750,42,71375,0,0,40000,12,4,1,0,1,0
1,1,56020.048,12170.048,141600,42,57185,1,0,17000,18,1,0,1,0,0
1,0,32058.872,7855.872,159000,50,35753,1,0,10500,12,2,0,1,0,0
1,0,169315.976,5315.976,147565,49,101531,1,11000,150000,14,2,1,0,1,0
1,1,1560,560,150240,27,19142,0,0,0,12,2,0,1,0,0
1,0,102.4,-897.6,150000,39,28049,1,0,0,12,5,1,0,1,0
1,1,1496.432,996.432,150550,55,11048,1,0,0,12,5,0,0,0,0
1,1,18822.8,9822.8,148730,36,36551,0,0,5000,12,4,1,0,1,0
1,1,61264.6,20514.6,165833,34,53699,1,0,18550,14,4,1,0,1,0
1,0,13350,1350,151350,34,42905,0,0,9000,12,4,1,0,1,0
1,1,179000,72000,197500,50,91886.0000000001,0,8500.00000000001,62000,18,4,1,0,1,0
1,0,-14366,-18866,131134,45,59615,0,0,0,16,2,0,0,0,0
1,1,57560,15460,149460,35,33833,0,0,42100,13,4,1,0,1,0
1,1,1634.976,1634.976,150100,26,14531,1,0,0,13,3,1,1,0,0
1,1,62893.144,16460.144,152407,41,44882,1,1399,42000,14,2,0,0,0,0
1,1,17525,16100,156500,35,29969,0,0,0,12,2,0,0,0,0
1,1,23168.16,19818.16,164610,41,37244,1,0,0,16,1,0,1,0,0
1,1,3316,-684,149300,38,42599,0,0,4000,13,3,1,0,1,0
1,1,280788.32,118788.32,181000,56,100364,1,27000,162000,18,2,1,0,1,0
1,1,24211,22361,148361,37,41438,0,0,0,14,1,0,1,0,0
1,1,37491.728,27491.728,151030,34,73070,1,12000,10000,12,4,1,1,1,0
1,1,-315.2,-315.2,150000,35,14849,1,0,0,6,5,1,0,1,0
1,1,735968.096,285968.096,334000,58,200996,1,61000,3e+05,17,3,1,0,1,0
1,0,-11261,-11261,138739,30,25487,0,0,0,14,4,1,0,1,0
1,1,9450,2750,148750,43,28079,0,0,0,12,4,0,0,0,0
1,0,44.472,-955.528,150299,43,39203,1,0,0,12,2,0,1,0,0
1,1,400,-1100,140100,28,32033,0,0,0,16,1,0,0,0,0
1,1,98270,3270,152070,53,27299,0,0,70000,10,2,1,0,0,0
1,1,3816,2816,152456,42,26855,0,0,1000,14,1,0,0,0,0
1,1,-2161.92,-4161.92,146156,29,64934,1,0,0,12,4,1,1,1,0
1,1,112159.816,17159.816,159183,50,38111,1,5686,95000,12,2,1,0,0,0
1,1,36789,2789,151749,38,26963,0,0,34000,14,4,1,0,0,0
1,0,60899,899,150899,51,19163,0,0,60000,12,2,1,0,0,0
1,1,35500,10500,154300,33,65528.0000000001,0,5000,25000,14,5,1,0,0,0
1,1,42080,80,150000,41,19199,0,0,42000,9,5,1,0,0,0
1,1,153576.416,10476.416,152460,36,43436,1,5600,12000,16,3,1,0,1,0
1,0,10573.472,-592.528,150158,41,23453,1,0,10000,12,1,0,0,0,0
1,1,656300,506300,537300,40,131795,0,55000,150000,14,4,1,0,0,0
1,1,28646.024,2646.024,152049,31,67592,1,2600,19000,16,3,1,0,1,0
1,1,191850,30350,140350,51,95176.9999999999,0,1600,143000,14,3,1,0,1,0
1,0,23699,8699,158699,44,54059,0,0,15000,12,5,1,0,1,0
1,1,-8475,-11900,136100,33,34670,0,0,0,16,1,0,1,0,0
1,1,32960,7945,153145,34,65555,0,0,19000,13,4,1,0,0,0
1,1,115588.648,7588.648,153849,56,8134.99999999999,1,0,104000,12,2,1,0,0,0
1,1,5100,-7900,139700,27,58361,0,0,0,18,2,1,0,1,0
1,0,-475,-975,149025,36,21614,0,0,0,16,1,0,0,0,0
1,1,40061,-4939,145049,36,13505,0,0,45000,12,3,1,0,0,0
1,1,110243,65543,199999,51,44657,0,1944,36700,12,3,1,0,0,0
1,1,54131,24700,167500,39,40178,0,0,18000,14,3,1,0,1,0
1,1,139675,13575,158775,45,58757,0,0,125000,14,2,1,0,1,0
1,0,300019.328,50019.328,172288,52,70894.9999999999,1,30000,250000,12,2,1,0,1,0
1,1,66888.312,56526.312,150100,53,34583,1,25533,0,14,1,0,1,0,0
1,1,28730,23195,150035,49,13529,0,12400,5200,12,2,0,0,0,0
1,1,141750,99750,200050,31,58631,0,17700,42000,16,5,1,0,0,0
1,1,4827,452,147252,25,37193,0,0,0,16,1,0,1,0,0
1,0,64250,20250,170250,45,76007.0000000001,0,0,21000,12,2,1,0,1,0
1,1,58573,52398,170398,51,35471,0,0,0,4,2,0,1,0,0
1,1,128983,12900,150100,53,41537,0,0,110000,12,3,1,0,0,0
1,1,28942.08,1442.08,150500,44,33059,1,0,25000,12,3,0,0,0,0
1,0,300,-3700,146300,48,20231,0,0,0,10,5,1,0,0,0
1,0,-3734,-4497,145503,35,32399,0,0,0,13,2,0,0,0,0
1,0,208200,-4300,145700,37,54995,0,0,58000,12,4,1,0,1,0
1,1,44116.2,14616.2,158940,49,41684,0,5265,29500,16,5,1,0,1,0
1,1,33132.928,25207.928,158859,33,39095,1,0,0,17,1,0,0,0,0
1,1,111495,6695,150295,40,77098.9999999999,0,0,98000,14,4,1,0,1,0
1,1,303932.672,37432.672,154500,45,145853,1,0,135000,12,4,1,0,1,0
1,1,298000,108000,180000,41,28349,0,14000,115000,14,4,1,0,1,0
1,1,66959,33959,143959,45,37892,0,0,33000,12,2,1,0,1,0
1,1,18340,18340,168100,30,57380,0,0,0,16,2,1,0,1,0
1,0,20500,20500,170500,34,79373,0,0,0,16,3,1,0,1,0
1,1,65700,65200,151200,52,90899,0,0,0,18,2,0,1,0,0
1,1,16300,16300,142300,30,92903.0000000001,0,0,0,16,2,1,0,1,0
1,1,-6391.4,-9971.4,140015,29,40970,0,0,0,12,3,1,1,1,0
1,1,3406.4,1406.4,150200,38,19799,1,0,0,8,2,0,1,0,0
1,1,67853.8,12853.8,153869,37,36983,0,0,52000,12,5,1,0,1,0
1,1,165414.688,78414.688,175700,34,102665,1,0,80000,16,3,1,0,1,0
1,1,188971,38471,175271,54,36011,0,10000,150000,12,1,0,0,0,0
1,1,112888.44,63163.44,173750,63,18329,1,0,36000,12,1,0,0,0,1
1,1,254800,80800,210800,44,72164,0,10400,174000,17,3,1,0,0,0
1,0,22964,-36,149964,45,11429,0,0,23000,10,4,1,0,0,0
1,1,154999,9999,151999,53,53291,0,0,145000,12,4,1,0,1,0
1,1,26380,-620,142980,48,24764,0,0,26000,14,1,0,0,0,0
1,1,194000,78000,2e+05,51,49565,0,0,90000,13,2,1,0,0,0
1,1,169590.984,58240.984,195283,46,45062,1,8000.00000000001,108000,15,1,0,0,0,0
1,1,52222.112,-1777.888,147196,49,36683,1,0,54000,12,3,1,0,1,0
1,1,78313,16249,150249,59,36026,0,0,42000,12,2,1,1,1,0
1,1,79200,36000,154000,33,49958,0,16000,43000,16,4,1,0,0,0
1,1,26442.752,-557.248,149360,42,57413,1,0,27000,16,5,1,0,1,0
1,0,-2485,-2485,147515,48,35081,0,0,0,12,4,1,0,1,0
1,1,381636.8,186636.8,191400,55,117599,1,37000,150000,14,4,1,0,1,0
1,0,69100,-2900,147100,43,55715,0,0,68000,14,5,1,0,1,0
1,0,21880,-120,149880,28,31685,0,0,17000,13,4,1,0,1,0
1,1,4160,-3840,143760,34,45599,0,0,5000,13,5,1,0,1,0
1,0,133358.168,-30641.832,121299,36,60650,1,0,150000,9,4,1,1,0,0
1,1,49499,18499,166099,34,48218,0,0,31000,12,3,1,0,1,0
1,1,120356,42356,175456,54,49880,0,11300,77999.9999999999,15,5,1,0,1,0
1,0,42380.448,19880.448,170000,45,34985,1,1000,10000,14,1,0,1,0,0
1,0,248000,28000,167000,49,45899,0,11000,120000,18,2,1,0,0,0
1,1,51200,1200,144000,29,31841,0,0,49000,18,1,0,1,0,0
1,0,265229,130229,280229,50,58175,0,0,135000,12,2,1,0,0,0
1,1,190252.24,57152.24,153150,48,62428.9999999999,1,0,107100,18,5,1,0,0,0
1,0,159734.88,82370.88,231300,30,41534,1,2400,21839,14,1,0,1,0,0
1,1,2900,2400,138800,39,50399,0,0,0,18,2,0,1,0,0
1,1,61308,37308,137148,55,36719,0,50000,24000,8,2,1,0,1,0
1,1,12438.336,-2441.664,148000,30,46301,1,0,14880,13,3,1,0,1,0
1,1,60200,4200,149000,30,67823,0,0,56000,12,4,1,0,1,0
1,1,17074.08,9574.08,146400,49,38309,1,0,0,14,1,0,0,0,0
1,1,6704,4296,150296,30,18914,0,0,0,12,1,0,1,0,0
1,1,51426.432,-773.568,149460,63,22298,1,0,49000,12,3,0,0,0,1
1,1,99149,57149,177499,49,60068,0,9649.99999999999,42000,12,4,1,0,0,0
1,1,20424.784,16142.784,147900,44,29912,1,0,0,12,1,0,1,0,0
1,1,114719,19240,168600,54,40499,0,0,88000,15,2,0,0,0,0
1,0,248.784,-3251.216,147850,30,34412,1,0,0,12,2,1,0,1,0
1,1,109150,35150,165350,31,48521,0,12000,74000,16,4,1,0,0,0
1,1,4221.64,546.64,150550,30,30104,1,0,0,14,1,0,1,0,0
1,1,15900,15900,157900,42,39278,0,0,0,18,4,1,0,0,0
1,0,-5129.88,-8498.88,142500,25,31214,1,0,0,17,1,0,1,0,0
1,0,14600,-900,149100,40,51959,0,0,15500,14,4,1,0,1,0
1,1,85319,57319,169999,36,74098.9999999999,0,36200,28000,16,3,1,0,0,0
1,1,12617,5949,141549,55,44183,0,0,3500,9,3,1,0,1,0
1,0,103976,98976,242800,37,56999,1,8000.00000000001,5000,18,3,1,0,1,0
1,1,34675,22100,153700,40,9497,0,0,0,15,2,0,1,0,0
1,0,76665,68165,182165,39,44585,0,36000,1500,18,3,1,0,0,0
1,1,87020,6020,155380,32,63206,0,0,80000,17,2,1,0,1,0
1,0,1741,-8259,141741,53,23549,0,0,8000.00000000001,12,2,1,0,0,0
1,1,192282.624,67282.624,153980,52,46817,1,0,121000,12,3,1,0,1,0
1,1,1380,380,149900,29,12809,0,0,0,12,1,0,1,0,0
1,0,86562.728,-4616.272,146510,36,35195,1,0,80000,10,2,0,0,0,0
1,1,11765.256,8304.256,158200,39,17591,1,0,0,14,1,0,1,0,0
1,1,27098.496,11098.496,153200,29,53171,1,0,0,18,3,1,0,1,0
1,1,62450,20750,150350,36,33029,0,18000,40000,11,5,1,0,1,0
1,0,84100,29600,162600,45,29099,0,17000,55000,15,1,0,1,0,0
1,0,63218.32,12118.32,163374,50,39239,1,0,51100,9,3,1,1,0,0
1,1,19112,4112,150112,40,38465,0,0,14050,14,4,1,0,0,0
1,0,136279.96,5104.96,155800,33,21719,1,0,15000,15,1,0,1,0,0
1,0,36449.296,12499.296,163320,36,25646,1,0,21000,13,1,0,1,0,0
1,1,127536,-11964,137748,41,37241,0,0,139500,8,4,1,0,1,0
1,1,34900,17900,151900,42,44873,0,0,17000,12,4,1,0,1,0
1,0,46043.208,33093.208,158583,40,55805,1,26296,9600,18,1,0,1,0,0
1,1,91419,67419,165099,43,51815,0,50000,24000,12,3,1,0,1,0
1,1,23781.472,-5918.528,144600,34,16703,1,0,27000,6,5,1,0,1,0
1,1,23817.4,4817.4,154311,27,54338,0,0,12000,16,2,1,0,1,0
1,0,13800,-16200,133800,41,40319,0,0,30000,14,5,1,0,1,0
1,1,49217.384,4384.384,151200,51,25487,1,0,40000,15,1,0,0,0,0
1,1,41425,12875,153075,37,36089,0,1800,0,16,1,0,1,0,0
1,1,53200,17200,166800,41,48731,0,0,18000,12,4,1,0,1,0
1,1,167017.76,33017.76,183000,49,57194,1,0,125000,13,5,1,0,1,0
1,0,16550,-3450,146550,35,91760,0,0,0,12,4,1,0,1,0
1,0,114827,5327,155327,42,31130,0,0,0,13,3,0,0,0,0
1,1,51201.888,-1798.112,148500,44,96815,1,0,50000,17,4,1,0,1,0
1,1,200535.64,4360.64,155000,43,42479,1,0,195000,17,2,0,0,0,0
1,1,36257.2,8495.2,157700,35,33149,1,0,26000,12,5,1,0,1,0
1,1,-2967.2,-6617.2,143290,32,36011,0,0,0,18,1,0,0,0,0
1,1,-10177.2,-10177.2,128730,36,15305,0,0,0,6,5,1,0,0,0
1,1,9330.6,417.6,150388,47,16718,0,0,1888,12,3,0,0,0,0
1,1,4147.4,-6427.6,143250,36,17384,0,0,5000,11,3,0,0,0,0
1,1,436403.872,29053.872,150600,57,53003,1,2150,34000,18,1,0,0,0,0
1,0,152309.4,2309.4,155199,46,90299,1,0,150000,18,3,1,0,1,0
1,0,22171.392,-828.608,149800,37,19643,1,0,22000,14,3,0,0,0,0
1,1,130912,612,150300,49,27674,0,0,130000,12,3,1,0,0,0
1,1,144578.944,89578.944,214300,28,60031.9999999999,1,5200,25000,18,2,1,0,1,0
1,1,-2995.6,-10353.6,138900,43,21674,1,0,0,16,2,0,1,0,0
1,1,78400,47800,149800,61,47099,0,0,30100,12,2,0,1,0,1
1,1,40280,12680,161000,39,64357.9999999999,0,0,21200,16,4,1,0,1,0
1,1,76600,36300,177800,31,62864,0,500,36800,16,2,1,0,1,0
1,1,5614.016,-885.984,145300,25,18311,1,0,6000,12,1,0,1,0,0
1,1,56960.064,52471.064,191679,58,44372,1,5000,0,18,1,0,0,0,0
1,0,-5100,-5600,144400,45,15299,0,0,0,14,2,0,0,0,0
1,1,10737,-4063,137137,43,69692,0,0,12000,12,4,1,0,0,0
1,1,54240,5240,155000,32,135446,0,0,17000,18,4,1,0,1,0
1,1,205192,-14808,135000,39,42599,0,0,110000,14,3,1,1,1,0
1,0,7170,-5830,144170,42,21155,0,0,13000,12,5,1,0,0,0
1,1,61010,27010,162450,35,67766,0,0,25000,16,4,1,0,1,0
1,1,180682,56682,150682,42,89519,0,0,124000,13,5,1,0,1,0
1,0,1950,200,150200,31,39671,0,0,0,16,4,1,0,1,0
1,1,1214,264,150200,32,15578,0,0,0,12,4,0,0,0,0
1,0,106500,45500,195500,35,50399,0,0,55000,17,2,1,0,1,0
1,1,169520,81520,188920,38,35981,0,17000,81000.0000000001,16,4,1,1,0,0
1,0,85380.128,-2073.872,148450,35,16370,1,0,52500,14,3,0,0,0,0
1,1,45100,34600,151000,38,11603,0,0,10500,5,4,1,0,1,0
1,0,-14878.08,-17078.08,134000,50,33689,1,0,0,12,1,0,0,0,0
1,1,68824.6,14824.6,161615,34,58880,0,0,30000,12,5,1,0,0,0
1,1,9360,4360,151400,28,54299,0,0,5000,12,4,1,0,1,0
1,1,215092.48,165092.48,188700,55,87734,1,46000,50000,1,2,1,1,1,0
1,1,19200,12700,147500,55,13652,0,0,6000,14,2,0,0,0,0
1,1,4910,4210,150050,30,26876,0,0,0,8,1,0,1,0,0
1,0,-324,-324,150000,47,10124,1,0,0,12,1,0,0,0,0
1,0,34138,538,150538,27,28703,0,0,0,14,3,0,0,0,0
1,1,6041.4,1266.4,151200,34,20444,0,0,0,12,1,0,1,0,0
1,1,109576.168,17876.168,147785,55,37025,1,20700,68500,12,2,1,0,1,0
1,1,40580,2600,151000,48,36527,0,0,35000,6,5,1,0,1,0
1,0,67714.912,1714.912,153400,33,52658,1,0,54000,13,4,1,0,1,0
1,1,4989,4989,151949,42,57851,0,0,0,14,3,1,0,1,0
1,1,63740,4740,148740,43,20429,0,0,56000,12,4,1,0,0,0
1,1,4223.504,-726.496,148800,37,10202,1,0,0,9,1,0,1,0,0
1,1,36250,35750,151510,53,16001,0,0,0,13,1,0,1,0,0
1,1,800,800,150000,51,13004,0,0,0,14,5,0,0,0,0
1,1,66600,9800,151000,50,25394,0,0,52800,11,1,0,0,0,0
1,0,101978.16,35235.16,186199,45,30119,1,0,45000,12,1,0,0,0,0
1,1,323416,51416,201800,43,65699.0000000001,1,0,150000,14,5,1,0,1,0
1,1,166145.376,31645.376,154600,61,29831,1,12000,125000,12,1,0,0,0,1
1,0,85461.656,15661.656,167199,50,48041,1,0,32000,12,5,1,1,1,0
1,1,248629,123629,207428,54,102434,0,2201,125000,12,2,1,0,0,0
1,1,283800,111800,201500,42,97493,0,33500,155000,16,2,1,0,1,0
1,0,69906,34900,184900,46,70373,0,0,25000,12,5,1,0,1,0
1,0,59280.256,23380.256,169287,49,54491,1,5837,35900,12,2,1,0,1,0
1,1,13541.536,4541.536,151000,35,39326,1,0,2500,12,1,0,1,0,0
1,0,28997.352,2517.352,153049,39,16613,1,0,21000,10,5,0,0,0,0
1,0,150184,1309,151309,53,47918,0,0,108875,12,3,1,0,1,0
1,1,176300,101300,231300,44,71999,0,0,75000,16,5,1,0,0,0
1,0,5915.032,-5217.968,145510,36,22748,1,0,10000,13,1,0,0,0,0
1,1,215496.936,57696.936,181049,52,42251,1,0,155000,14,2,0,1,0,0
1,1,5099,1749,145749,45,50234,0,0,0,16,2,0,1,0,0
1,1,35500,33000,150000,48,48275,0,5000,0,16,1,0,1,0,0
1,0,42347.2,-2652.8,148000,46,20399,1,0,45000,12,3,1,0,0,0
1,0,13700,13700,145700,53,46823,0,18000,0,13,2,1,0,1,0
1,1,90593,63518,149518,39,34949,0,0,21000,14,2,0,0,0,0
1,1,11054.8,3492.8,151000,31,57917,0,0,7000,16,3,1,0,1,0
1,1,59600,9600,152000,31,76703,0,0,50000,16,2,1,0,1,0
1,1,29587.616,-412.384,149880,28,64136,1,0,30000,12,4,1,1,1,0
1,0,-8715,-13115,136885,30,25532,0,0,0,14,5,1,0,0,0
1,0,1627.952,-1372.048,149750,40,35063,1,0,3000,12,5,1,0,1,0
1,1,74203.52,-796.48,150500,51,45014,1,0,75000,13,4,1,0,1,0
1,1,18514.528,15314.528,156500,42,24545,1,0,0,12,2,0,0,0,0
1,1,74518,27518,176398,50,34469,0,0,38000,13,5,1,0,0,0
1,1,4798.6,848.6,150119,25,10544,0,0,0,13,1,0,1,0,0
1,1,-9444.656,-9944.656,140450,39,19832,1,0,0,14,1,0,1,0,0
1,0,132638.88,17638.88,168500,40,26909,1,0,95000,13,4,1,0,0,0
